id_municipio_ibge,cluster_id,cluster_label
5201801,2,Em Desenvolvimento
2210409,4,Criticos
2915205,3,Vulneraveis
2916708,4,Criticos
4128708,1,Desenvolvimento Avancado
4203600,0,Polos de Desenvolvimento
3504701,1,Desenvolvimento Avancado
3518404,0,Polos de Desenvolvimento
1301852,3,Vulneraveis
1303536,2,Em Desenvolvimento
2704500,3,Vulneraveis
2502052,4,Criticos
2305654,4,Criticos
2309003,3,Vulneraveis
2201101,4,Criticos
2926806,3,Vulneraveis
2930303,3,Vulneraveis
4307708,1,Desenvolvimento Avancado
4322004,1,Desenvolvimento Avancado
3123007,1,Desenvolvimento Avancado
3167806,2,Em Desenvolvimento
3170404,0,Polos de Desenvolvimento
1302504,3,Vulneraveis
3202553,3,Vulneraveis
2307650,1,Desenvolvimento Avancado
2211308,2,Em Desenvolvimento
2903953,4,Criticos
4125605,0,Polos de Desenvolvimento
4310330,0,Polos de Desenvolvimento
4307609,1,Desenvolvimento Avancado
3151800,0,Polos de Desenvolvimento
3162906,1,Desenvolvimento Avancado
3165107,1,Desenvolvimento Avancado
3140159,2,Em Desenvolvimento
3529401,1,Desenvolvimento Avancado
1301605,4,Criticos
2708105,4,Criticos
1501576,3,Vulneraveis
5003488,2,Em Desenvolvimento
2109304,4,Criticos
2112233,3,Vulneraveis
4305850,0,Polos de Desenvolvimento
4323002,1,Desenvolvimento Avancado
3115458,4,Criticos
3136306,2,Em Desenvolvimento
3137536,2,Em Desenvolvimento
3138658,3,Vulneraveis
3145877,3,Vulneraveis
3172004,1,Desenvolvimento Avancado
1101435,3,Vulneraveis
2700102,4,Criticos
2705200,3,Vulneraveis
5213103,0,Polos de Desenvolvimento
2501906,3,Vulneraveis
2303600,3,Vulneraveis
2310803,3,Vulneraveis
4111506,0,Polos de Desenvolvimento
4321808,0,Polos de Desenvolvimento
4203907,0,Polos de Desenvolvimento
4212700,0,Polos de Desenvolvimento
3130705,1,Desenvolvimento Avancado
3168903,2,Em Desenvolvimento
3501202,1,Desenvolvimento Avancado
2401909,3,Vulneraveis
2503100,3,Vulneraveis
4111902,1,Desenvolvimento Avancado
4316709,0,Polos de Desenvolvimento
3139102,2,Em Desenvolvimento
3168804,0,Polos de Desenvolvimento
3507605,0,Polos de Desenvolvimento
3520707,0,Polos de Desenvolvimento
3536109,1,Desenvolvimento Avancado
1302801,4,Criticos
1506302,3,Vulneraveis
2103158,4,Criticos
3304003,0,Polos de Desenvolvimento
5204409,2,Em Desenvolvimento
5210208,0,Polos de Desenvolvimento
5211206,0,Polos de Desenvolvimento
2512408,3,Vulneraveis
2203354,3,Vulneraveis
2207207,4,Criticos
2207900,4,Criticos
2922656,4,Criticos
2931053,3,Vulneraveis
2900504,3,Vulneraveis
4114351,2,Em Desenvolvimento
4208906,0,Polos de Desenvolvimento
4217154,0,Polos de Desenvolvimento
3145901,0,Polos de Desenvolvimento
3149309,1,Desenvolvimento Avancado
3531308,0,Polos de Desenvolvimento
3540200,1,Desenvolvimento Avancado
2305803,3,Vulneraveis
2201408,3,Vulneraveis
2930907,3,Vulneraveis
4313656,0,Polos de Desenvolvimento
3524600,2,Em Desenvolvimento
3556305,1,Desenvolvimento Avancado
1709005,4,Criticos
2104008,4,Criticos
2310852,3,Vulneraveis
2603926,4,Criticos
4318002,0,Polos de Desenvolvimento
4215455,1,Desenvolvimento Avancado
3111705,2,Em Desenvolvimento
3511201,0,Polos de Desenvolvimento
3525201,1,Desenvolvimento Avancado
3204955,1,Desenvolvimento Avancado
2807600,3,Vulneraveis
5000807,2,Em Desenvolvimento
2401453,3,Vulneraveis
2402600,3,Vulneraveis
2108702,4,Criticos
2505006,3,Vulneraveis
2513851,3,Vulneraveis
2211407,3,Vulneraveis
3124104,1,Desenvolvimento Avancado
3503000,1,Desenvolvimento Avancado
3515905,1,Desenvolvimento Avancado
1200252,2,Em Desenvolvimento
3202454,2,Em Desenvolvimento
5105150,0,Polos de Desenvolvimento
2708956,4,Criticos
1707108,2,Em Desenvolvimento
5216007,1,Desenvolvimento Avancado
2206407,3,Vulneraveis
2932507,3,Vulneraveis
4310801,0,Polos de Desenvolvimento
3111309,2,Em Desenvolvimento
3149507,1,Desenvolvimento Avancado
3156106,2,Em Desenvolvimento
1100148,2,Em Desenvolvimento
5100607,1,Desenvolvimento Avancado
2111409,4,Criticos
3302106,1,Desenvolvimento Avancado
4205209,0,Polos de Desenvolvimento
4209102,0,Polos de Desenvolvimento
3143302,0,Polos de Desenvolvimento
3144904,3,Vulneraveis
3507407,1,Desenvolvimento Avancado
3519709,1,Desenvolvimento Avancado
3548054,1,Desenvolvimento Avancado
1503309,4,Criticos
2414001,3,Vulneraveis
2106508,4,Criticos
2108009,3,Vulneraveis
3301306,0,Polos de Desenvolvimento
2504355,3,Vulneraveis
2504504,3,Vulneraveis
2609303,4,Criticos
2911402,3,Vulneraveis
4100905,1,Desenvolvimento Avancado
3112208,2,Em Desenvolvimento
3158201,3,Vulneraveis
3506706,2,Em Desenvolvimento
3546306,0,Polos de Desenvolvimento
1200500,3,Vulneraveis
5004809,4,Criticos
2404309,3,Vulneraveis
2110807,4,Criticos
3300159,1,Desenvolvimento Avancado
2513943,3,Vulneraveis
4302204,0,Polos de Desenvolvimento
4312500,2,Em Desenvolvimento
4315701,2,Em Desenvolvimento
4322350,1,Desenvolvimento Avancado
3102506,2,Em Desenvolvimento
3122504,1,Desenvolvimento Avancado
3136405,2,Em Desenvolvimento
3170578,2,Em Desenvolvimento
3514007,1,Desenvolvimento Avancado
3518305,0,Polos de Desenvolvimento
5103437,2,Em Desenvolvimento
2709103,4,Criticos
1502509,4,Criticos
2408607,3,Vulneraveis
4316303,2,Em Desenvolvimento
3101201,2,Em Desenvolvimento
3151008,1,Desenvolvimento Avancado
1506187,3,Vulneraveis
2111748,4,Criticos
5205513,2,Em Desenvolvimento
2515930,3,Vulneraveis
2607802,3,Vulneraveis
2904605,2,Em Desenvolvimento
2919504,3,Vulneraveis
4120606,2,Em Desenvolvimento
4119004,1,Desenvolvimento Avancado
4127858,2,Em Desenvolvimento
4313003,0,Polos de Desenvolvimento
4201000,2,Em Desenvolvimento
4207759,1,Desenvolvimento Avancado
3103900,1,Desenvolvimento Avancado
3141801,3,Vulneraveis
3150802,3,Vulneraveis
3204609,0,Polos de Desenvolvimento
5102504,2,Em Desenvolvimento
5006408,2,Em Desenvolvimento
5205208,2,Em Desenvolvimento
2309300,3,Vulneraveis
2600807,3,Vulneraveis
2206357,4,Criticos
2918357,3,Vulneraveis
4307104,2,Em Desenvolvimento
4312708,2,Em Desenvolvimento
4314027,1,Desenvolvimento Avancado
4204152,1,Desenvolvimento Avancado
4207007,1,Desenvolvimento Avancado
4209300,0,Polos de Desenvolvimento
3146255,3,Vulneraveis
2209872,4,Criticos
4303806,0,Polos de Desenvolvimento
4315354,0,Polos de Desenvolvimento
4201307,1,Desenvolvimento Avancado
4204459,1,Desenvolvimento Avancado
4206009,1,Desenvolvimento Avancado
3127503,3,Vulneraveis
3505302,0,Polos de Desenvolvimento
3521150,1,Desenvolvimento Avancado
3202900,2,Em Desenvolvimento
3204906,0,Polos de Desenvolvimento
5107305,2,Em Desenvolvimento
2801207,4,Criticos
1507201,4,Criticos
1721307,3,Vulneraveis
2401008,2,Em Desenvolvimento
4207601,1,Desenvolvimento Avancado
3113503,2,Em Desenvolvimento
3138104,3,Vulneraveis
3154408,1,Desenvolvimento Avancado
3500303,1,Desenvolvimento Avancado
2100501,4,Criticos
2110203,3,Vulneraveis
2513984,3,Vulneraveis
2603405,3,Vulneraveis
2910909,3,Vulneraveis
2913101,3,Vulneraveis
3122801,1,Desenvolvimento Avancado
3537008,0,Polos de Desenvolvimento
5106265,2,Em Desenvolvimento
2702702,3,Vulneraveis
5200803,2,Em Desenvolvimento
2902005,3,Vulneraveis
2929057,3,Vulneraveis
4113452,2,Em Desenvolvimento
4304358,2,Em Desenvolvimento
4315131,0,Polos de Desenvolvimento
4213708,1,Desenvolvimento Avancado
4217956,1,Desenvolvimento Avancado
3122603,3,Vulneraveis
3112505,1,Desenvolvimento Avancado
3542909,1,Desenvolvimento Avancado
3557154,1,Desenvolvimento Avancado
1303957,4,Criticos
5107065,2,Em Desenvolvimento
2800407,3,Vulneraveis
1720853,2,Em Desenvolvimento
2105302,0,Polos de Desenvolvimento
5213400,1,Desenvolvimento Avancado
2922409,3,Vulneraveis
4301875,2,Em Desenvolvimento
4319505,1,Desenvolvimento Avancado
3108404,1,Desenvolvimento Avancado
3133907,3,Vulneraveis
3146008,1,Desenvolvimento Avancado
3163003,3,Vulneraveis
2410306,4,Criticos
2606705,3,Vulneraveis
2909703,3,Vulneraveis
4107108,1,Desenvolvimento Avancado
4123956,1,Desenvolvimento Avancado
4306106,0,Polos de Desenvolvimento
4309258,0,Polos de Desenvolvimento
3122009,3,Vulneraveis
3556958,1,Desenvolvimento Avancado
2509057,4,Criticos
2602001,4,Criticos
2907558,3,Vulneraveis
2917359,3,Vulneraveis
4120655,2,Em Desenvolvimento
4306734,1,Desenvolvimento Avancado
3140530,2,Em Desenvolvimento
3145208,1,Desenvolvimento Avancado
3528700,1,Desenvolvimento Avancado
5107958,0,Polos de Desenvolvimento
5105507,2,Em Desenvolvimento
1505908,4,Criticos
2313500,3,Vulneraveis
2606002,2,Em Desenvolvimento
2205003,4,Criticos
4125753,2,Em Desenvolvimento
4302600,2,Em Desenvolvimento
4311239,1,Desenvolvimento Avancado
4312203,1,Desenvolvimento Avancado
4201208,0,Polos de Desenvolvimento
4211256,0,Polos de Desenvolvimento
3121209,0,Polos de Desenvolvimento
3510005,1,Desenvolvimento Avancado
3522703,0,Polos de Desenvolvimento
3536000,1,Desenvolvimento Avancado
3538808,0,Polos de Desenvolvimento
2702108,4,Criticos
1707553,2,Em Desenvolvimento
5206503,1,Desenvolvimento Avancado
5208400,2,Em Desenvolvimento
2616183,3,Vulneraveis
4110508,2,Em Desenvolvimento
4304697,1,Desenvolvimento Avancado
4320107,0,Polos de Desenvolvimento
3115474,3,Vulneraveis
3147600,1,Desenvolvimento Avancado
3520400,0,Polos de Desenvolvimento
1100403,2,Em Desenvolvimento
1721109,4,Criticos
2104206,4,Criticos
5204300,0,Polos de Desenvolvimento
2505808,3,Vulneraveis
2516755,3,Vulneraveis
2900207,4,Criticos
2904001,3,Vulneraveis
4301602,0,Polos de Desenvolvimento
4307203,2,Em Desenvolvimento
4323200,0,Polos de Desenvolvimento
4202909,0,Polos de Desenvolvimento
3142254,3,Vulneraveis
3504404,1,Desenvolvimento Avancado
1303601,4,Criticos
5100250,1,Desenvolvimento Avancado
1508209,3,Vulneraveis
2100055,2,Em Desenvolvimento
2111631,4,Criticos
2506707,4,Criticos
2608107,3,Vulneraveis
2911857,3,Vulneraveis
2917904,4,Criticos
4306452,1,Desenvolvimento Avancado
4316808,0,Polos de Desenvolvimento
4320503,0,Polos de Desenvolvimento
4219002,0,Polos de Desenvolvimento
3139300,3,Vulneraveis
3515186,0,Polos de Desenvolvimento
1200138,3,Vulneraveis
2102101,4,Criticos
5210406,0,Polos de Desenvolvimento
5222302,2,Em Desenvolvimento
2513208,3,Vulneraveis
2313302,3,Vulneraveis
2208700,4,Criticos
2930600,3,Vulneraveis
4117008,2,Em Desenvolvimento
4118600,0,Polos de Desenvolvimento
4311122,3,Vulneraveis
4213203,0,Polos de Desenvolvimento
4219408,1,Desenvolvimento Avancado
3112109,3,Vulneraveis
3128303,1,Desenvolvimento Avancado
3147006,0,Polos de Desenvolvimento
3503109,1,Desenvolvimento Avancado
5005152,2,Em Desenvolvimento
1707405,4,Criticos
1715705,4,Criticos
2200277,3,Vulneraveis
2918704,3,Vulneraveis
2803302,3,Vulneraveis
2603306,4,Criticos
3109501,1,Desenvolvimento Avancado
3121308,1,Desenvolvimento Avancado
3510153,1,Desenvolvimento Avancado
3543204,0,Polos de Desenvolvimento
1507904,3,Vulneraveis
2902708,4,Criticos
2918001,2,Em Desenvolvimento
4103453,1,Desenvolvimento Avancado
4317400,0,Polos de Desenvolvimento
3110806,3,Vulneraveis
3113800,2,Em Desenvolvimento
3148608,3,Vulneraveis
3154101,2,Em Desenvolvimento
3154150,2,Em Desenvolvimento
3527702,1,Desenvolvimento Avancado
3204658,2,Em Desenvolvimento
1504950,4,Criticos
2914208,4,Criticos
2915502,3,Vulneraveis
2930154,3,Vulneraveis
4208450,0,Polos de Desenvolvimento
4212502,1,Desenvolvimento Avancado
3532207,1,Desenvolvimento Avancado
3532868,1,Desenvolvimento Avancado
3534500,0,Polos de Desenvolvimento
1716208,4,Criticos
2604106,2,Em Desenvolvimento
4126702,1,Desenvolvimento Avancado
4302220,1,Desenvolvimento Avancado
4307500,0,Polos de Desenvolvimento
3153202,3,Vulneraveis
3510401,0,Polos de Desenvolvimento
1100601,2,Em Desenvolvimento
1400175,4,Criticos
1504802,4,Criticos
5206701,2,Em Desenvolvimento
2206951,4,Criticos
2921906,3,Vulneraveis
4115853,1,Desenvolvimento Avancado
4119251,1,Desenvolvimento Avancado
4201273,1,Desenvolvimento Avancado
3169505,3,Vulneraveis
3502002,0,Polos de Desenvolvimento
3532843,1,Desenvolvimento Avancado
2800670,3,Vulneraveis
2801702,4,Criticos
1500909,4,Criticos
1502202,2,Em Desenvolvimento
2511806,3,Vulneraveis
4106308,0,Polos de Desenvolvimento
4115408,0,Polos de Desenvolvimento
4120705,1,Desenvolvimento Avancado
4305124,2,Em Desenvolvimento
4211850,2,Em Desenvolvimento
3129707,1,Desenvolvimento Avancado
3165008,2,Em Desenvolvimento
3538204,1,Desenvolvimento Avancado
5106828,2,Em Desenvolvimento
2702009,4,Criticos
2110401,4,Criticos
2112605,4,Criticos
3303708,2,Em Desenvolvimento
2501302,4,Criticos
2310605,3,Vulneraveis
2923035,3,Vulneraveis
4100202,2,Em Desenvolvimento
4302709,2,Em Desenvolvimento
4309100,0,Polos de Desenvolvimento
4310439,0,Polos de Desenvolvimento
4319125,2,Em Desenvolvimento
3132008,3,Vulneraveis
3161205,1,Desenvolvimento Avancado
3164472,3,Vulneraveis
3502606,1,Desenvolvimento Avancado
1100064,2,Em Desenvolvimento
2704401,4,Criticos
2800308,0,Polos de Desenvolvimento
5007901,2,Em Desenvolvimento
2512788,3,Vulneraveis
2200509,3,Vulneraveis
2211506,4,Criticos
4104808,0,Polos de Desenvolvimento
4310462,0,Polos de Desenvolvimento
3102308,2,Em Desenvolvimento
3154200,2,Em Desenvolvimento
3526902,0,Polos de Desenvolvimento
3545159,0,Polos de Desenvolvimento
1302108,4,Criticos
5106851,3,Vulneraveis
1507961,3,Vulneraveis
2106375,4,Criticos
2204808,3,Vulneraveis
2924405,4,Criticos
4119400,2,Em Desenvolvimento
4320206,0,Polos de Desenvolvimento
4206603,1,Desenvolvimento Avancado
3105103,0,Polos de Desenvolvimento
3119609,1,Desenvolvimento Avancado
3123700,2,Em Desenvolvimento
3545506,1,Desenvolvimento Avancado
3200201,0,Polos de Desenvolvimento
2110708,4,Criticos
2313203,3,Vulneraveis
3540101,0,Polos de Desenvolvimento
5108600,2,Em Desenvolvimento
2933000,2,Em Desenvolvimento
2933059,4,Criticos
4116109,2,Em Desenvolvimento
4117404,1,Desenvolvimento Avancado
4321493,1,Desenvolvimento Avancado
3114550,0,Polos de Desenvolvimento
3132305,3,Vulneraveis
1400472,3,Vulneraveis
5107602,0,Polos de Desenvolvimento
2403756,3,Vulneraveis
2408300,3,Vulneraveis
5220280,1,Desenvolvimento Avancado
5204557,2,Em Desenvolvimento
2209153,3,Vulneraveis
2929404,3,Vulneraveis
4104600,1,Desenvolvimento Avancado
4118808,0,Polos de Desenvolvimento
4122503,2,Em Desenvolvimento
4314605,2,Em Desenvolvimento
4318432,0,Polos de Desenvolvimento
3112653,2,Em Desenvolvimento
3125952,3,Vulneraveis
3146602,1,Desenvolvimento Avancado
3159902,2,Em Desenvolvimento
3500907,1,Desenvolvimento Avancado
3512100,1,Desenvolvimento Avancado
3522307,0,Polos de Desenvolvimento
3532603,0,Polos de Desenvolvimento
3545209,0,Polos de Desenvolvimento
3553807,2,Em Desenvolvimento
5107925,0,Polos de Desenvolvimento
2700904,4,Criticos
2410108,3,Vulneraveis
5218300,2,Em Desenvolvimento
5221577,2,Em Desenvolvimento
2308708,3,Vulneraveis
2200400,3,Vulneraveis
2205607,3,Vulneraveis
2210391,4,Criticos
2932200,3,Vulneraveis
3131109,2,Em Desenvolvimento
3169307,0,Polos de Desenvolvimento
3528007,0,Polos de Desenvolvimento
1506583,4,Criticos
5005202,2,Em Desenvolvimento
2513653,3,Vulneraveis
2933109,3,Vulneraveis
4301701,1,Desenvolvimento Avancado
4200051,1,Desenvolvimento Avancado
3127388,1,Desenvolvimento Avancado
3170800,2,Em Desenvolvimento
3551504,1,Desenvolvimento Avancado
1504208,2,Em Desenvolvimento
1709500,0,Polos de Desenvolvimento
1715002,2,Em Desenvolvimento
1718709,3,Vulneraveis
2413300,3,Vulneraveis
2603603,3,Vulneraveis
2201919,4,Criticos
2201945,3,Vulneraveis
2202091,3,Vulneraveis
2902401,3,Vulneraveis
4104055,2,Em Desenvolvimento
4300570,1,Desenvolvimento Avancado
4315313,2,Em Desenvolvimento
3165552,4,Criticos
3164704,0,Polos de Desenvolvimento
3170008,3,Vulneraveis
2405900,4,Criticos
3305703,2,Em Desenvolvimento
2304277,3,Vulneraveis
2312106,3,Vulneraveis
2904753,4,Criticos
4303004,0,Polos de Desenvolvimento
3542107,1,Desenvolvimento Avancado
5107701,2,Em Desenvolvimento
2703809,4,Criticos
1718402,2,Em Desenvolvimento
2105708,4,Criticos
2931806,4,Criticos
4301925,1,Desenvolvimento Avancado
4306304,0,Polos de Desenvolvimento
3100807,2,Em Desenvolvimento
3133303,3,Vulneraveis
3527405,0,Polos de Desenvolvimento
1101500,3,Vulneraveis
2413706,3,Vulneraveis
2107258,4,Criticos
2302305,3,Vulneraveis
2908002,3,Vulneraveis
2926103,3,Vulneraveis
4105409,0,Polos de Desenvolvimento
4301305,2,Em Desenvolvimento
4302451,1,Desenvolvimento Avancado
4219606,0,Polos de Desenvolvimento
3500600,0,Polos de Desenvolvimento
1101005,3,Vulneraveis
1303502,4,Criticos
1303700,4,Criticos
2406304,4,Criticos
2102309,4,Criticos
2501708,3,Vulneraveis
2203008,4,Criticos
2206100,4,Criticos
2915007,4,Criticos
4123857,3,Vulneraveis
3108909,2,Em Desenvolvimento
3543808,1,Desenvolvimento Avancado
2706109,4,Criticos
5205109,0,Polos de Desenvolvimento
5222005,1,Desenvolvimento Avancado
2920601,3,Vulneraveis
4113734,2,Em Desenvolvimento
4204608,0,Polos de Desenvolvimento
3128600,2,Em Desenvolvimento
3154507,3,Vulneraveis
3506003,0,Polos de Desenvolvimento
1200435,4,Criticos
2409332,3,Vulneraveis
2411908,3,Vulneraveis
2105427,3,Vulneraveis
2110500,4,Criticos
3303955,0,Polos de Desenvolvimento
2607950,4,Criticos
2914802,2,Em Desenvolvimento
4110607,1,Desenvolvimento Avancado
4216255,1,Desenvolvimento Avancado
5204250,1,Desenvolvimento Avancado
2600500,4,Criticos
2204352,3,Vulneraveis
4113106,1,Desenvolvimento Avancado
4125704,0,Polos de Desenvolvimento
4308458,0,Polos de Desenvolvimento
3100500,3,Vulneraveis
3162807,2,Em Desenvolvimento
3511508,0,Polos de Desenvolvimento
3544608,1,Desenvolvimento Avancado
3203809,2,Em Desenvolvimento
5100102,3,Vulneraveis
1715101,3,Vulneraveis
1716307,2,Em Desenvolvimento
1719004,2,Em Desenvolvimento
1721208,2,Em Desenvolvimento
5206404,2,Em Desenvolvimento
5220207,2,Em Desenvolvimento
2601805,4,Criticos
2921005,2,Em Desenvolvimento
4108320,1,Desenvolvimento Avancado
4108957,2,Em Desenvolvimento
4125506,1,Desenvolvimento Avancado
4300505,2,Em Desenvolvimento
3127057,3,Vulneraveis
3144300,2,Em Desenvolvimento
3152170,3,Vulneraveis
3106200,0,Polos de Desenvolvimento
3518859,0,Polos de Desenvolvimento
3537602,0,Polos de Desenvolvimento
3523404,0,Polos de Desenvolvimento
3509007,0,Polos de Desenvolvimento
3546801,1,Desenvolvimento Avancado
3556453,0,Polos de Desenvolvimento
3510500,0,Polos de Desenvolvimento
3513405,0,Polos de Desenvolvimento
1100031,2,Em Desenvolvimento
3202306,2,Em Desenvolvimento
3205101,1,Desenvolvimento Avancado
2805406,4,Criticos
1501501,2,Em Desenvolvimento
1501402,0,Polos de Desenvolvimento
2407104,3,Vulneraveis
2109205,4,Criticos
2111300,0,Polos de Desenvolvimento
3302700,0,Polos de Desenvolvimento
3303302,0,Polos de Desenvolvimento
3303500,1,Desenvolvimento Avancado
2309458,3,Vulneraveis
2615904,2,Em Desenvolvimento
2610707,1,Desenvolvimento Avancado
4101804,1,Desenvolvimento Avancado
4314050,1,Desenvolvimento Avancado
4318705,1,Desenvolvimento Avancado
3141603,2,Em Desenvolvimento
3162203,1,Desenvolvimento Avancado
3137601,0,Polos de Desenvolvimento
3509908,1,Desenvolvimento Avancado
3525508,1,Desenvolvimento Avancado
3531100,1,Desenvolvimento Avancado
3513009,0,Polos de Desenvolvimento
2704302,0,Polos de Desenvolvimento
2802304,3,Vulneraveis
2306702,3,Vulneraveis
2310308,4,Criticos
2209955,4,Criticos
2903300,3,Vulneraveis
4202438,2,Em Desenvolvimento
4205555,2,Em Desenvolvimento
3127305,2,Em Desenvolvimento
3162450,4,Criticos
3126000,0,Polos de Desenvolvimento
3553906,1,Desenvolvimento Avancado
3509205,0,Polos de Desenvolvimento
5106109,3,Vulneraveis
5007208,2,Em Desenvolvimento
2111508,4,Criticos
5212204,0,Polos de Desenvolvimento
2514701,3,Vulneraveis
2517100,1,Desenvolvimento Avancado
2906899,3,Vulneraveis
4119152,0,Polos de Desenvolvimento
4313508,0,Polos de Desenvolvimento
4213153,1,Desenvolvimento Avancado
3104304,1,Desenvolvimento Avancado
3114303,2,Em Desenvolvimento
3167509,2,Em Desenvolvimento
3543402,0,Polos de Desenvolvimento
3516309,1,Desenvolvimento Avancado
3306107,0,Polos de Desenvolvimento
5213087,2,Em Desenvolvimento
2909208,4,Criticos
2911253,3,Vulneraveis
2917201,3,Vulneraveis
4109401,0,Polos de Desenvolvimento
4125555,1,Desenvolvimento Avancado
4311601,1,Desenvolvimento Avancado
4314787,1,Desenvolvimento Avancado
4315305,2,Em Desenvolvimento
4215406,0,Polos de Desenvolvimento
3126505,3,Vulneraveis
3129905,1,Desenvolvimento Avancado
3133808,0,Polos de Desenvolvimento
3158508,2,Em Desenvolvimento
1100015,2,Em Desenvolvimento
1100379,3,Vulneraveis
1300300,4,Criticos
3202652,2,Em Desenvolvimento
5106273,2,Em Desenvolvimento
1508050,4,Criticos
2407302,3,Vulneraveis
2106003,3,Vulneraveis
2109056,3,Vulneraveis
5215231,2,Em Desenvolvimento
2301406,3,Vulneraveis
2202059,3,Vulneraveis
2203800,4,Criticos
2915809,3,Vulneraveis
2923357,3,Vulneraveis
4318424,1,Desenvolvimento Avancado
4203105,1,Desenvolvimento Avancado
3150406,2,Em Desenvolvimento
3166808,2,Em Desenvolvimento
3171006,1,Desenvolvimento Avancado
3539400,0,Polos de Desenvolvimento
3515103,0,Polos de Desenvolvimento
1100106,2,Em Desenvolvimento
5107883,2,Em Desenvolvimento
2706604,3,Vulneraveis
2706448,3,Vulneraveis
1506906,4,Criticos
2104081,4,Criticos
2105203,3,Vulneraveis
2108306,4,Criticos
5201405,0,Polos de Desenvolvimento
2300150,3,Vulneraveis
2928950,2,Em Desenvolvimento
4307005,0,Polos de Desenvolvimento
4309654,2,Em Desenvolvimento
4205175,2,Em Desenvolvimento
4205506,0,Polos de Desenvolvimento
3116159,3,Vulneraveis
3119005,2,Em Desenvolvimento
3123601,2,Em Desenvolvimento
3163607,2,Em Desenvolvimento
3140704,1,Desenvolvimento Avancado
3555208,1,Desenvolvimento Avancado
1709807,3,Vulneraveis
2401107,2,Em Desenvolvimento
2103802,3,Vulneraveis
5204706,2,Em Desenvolvimento
2512077,3,Vulneraveis
2513968,3,Vulneraveis
2916500,4,Criticos
4103958,3,Vulneraveis
4105102,1,Desenvolvimento Avancado
4126272,1,Desenvolvimento Avancado
4318499,1,Desenvolvimento Avancado
4202859,1,Desenvolvimento Avancado
3529302,0,Polos de Desenvolvimento
2414407,3,Vulneraveis
2604809,3,Vulneraveis
2613602,3,Vulneraveis
2616308,3,Vulneraveis
2202711,4,Criticos
4306924,2,Em Desenvolvimento
4313060,1,Desenvolvimento Avancado
4209854,1,Desenvolvimento Avancado
3137304,3,Vulneraveis
3521804,1,Desenvolvimento Avancado
3527207,0,Polos de Desenvolvimento
2411601,4,Criticos
2106607,4,Criticos
5201207,1,Desenvolvimento Avancado
2933406,3,Vulneraveis
4108551,2,Em Desenvolvimento
4110102,2,Em Desenvolvimento
4111605,0,Polos de Desenvolvimento
4118907,1,Desenvolvimento Avancado
4128500,2,Em Desenvolvimento
4206207,1,Desenvolvimento Avancado
3130606,2,Em Desenvolvimento
3135308,1,Desenvolvimento Avancado
3162104,0,Polos de Desenvolvimento
3534708,0,Polos de Desenvolvimento
5101209,1,Desenvolvimento Avancado
2806909,3,Vulneraveis
3302403,0,Polos de Desenvolvimento
2305357,3,Vulneraveis
4305702,0,Polos de Desenvolvimento
4306056,2,Em Desenvolvimento
4313953,2,Em Desenvolvimento
4202107,1,Desenvolvimento Avancado
4217808,0,Polos de Desenvolvimento
3109808,1,Desenvolvimento Avancado
3122470,2,Em Desenvolvimento
3557204,0,Polos de Desenvolvimento
3554409,0,Polos de Desenvolvimento
3532306,2,Em Desenvolvimento
1303908,4,Criticos
5106158,2,Em Desenvolvimento
2700201,4,Criticos
2807402,3,Vulneraveis
2410801,3,Vulneraveis
2414209,2,Em Desenvolvimento
5205471,1,Desenvolvimento Avancado
2312007,4,Criticos
2608008,4,Criticos
2203305,3,Vulneraveis
2924652,3,Vulneraveis
4315156,1,Desenvolvimento Avancado
4215802,0,Polos de Desenvolvimento
3125606,3,Vulneraveis
1200450,2,Em Desenvolvimento
5212808,2,Em Desenvolvimento
2921401,4,Criticos
2931400,3,Vulneraveis
4114401,2,Em Desenvolvimento
4115606,1,Desenvolvimento Avancado
4302907,2,Em Desenvolvimento
3138401,0,Polos de Desenvolvimento
3164506,4,Criticos
3514502,1,Desenvolvimento Avancado
1101492,3,Vulneraveis
1600279,2,Em Desenvolvimento
2805307,3,Vulneraveis
5207535,2,Em Desenvolvimento
5210158,1,Desenvolvimento Avancado
2507309,4,Criticos
2206704,4,Criticos
2210938,3,Vulneraveis
4122008,2,Em Desenvolvimento
4323804,1,Desenvolvimento Avancado
3133709,1,Desenvolvimento Avancado
3516853,1,Desenvolvimento Avancado
1100288,2,Em Desenvolvimento
2701308,4,Criticos
2112456,4,Criticos
2504850,3,Vulneraveis
2203107,4,Criticos
4108700,2,Em Desenvolvimento
4112504,2,Em Desenvolvimento
4127700,0,Polos de Desenvolvimento
4322533,2,Em Desenvolvimento
3138609,2,Em Desenvolvimento
3139003,0,Polos de Desenvolvimento
5107875,0,Polos de Desenvolvimento
2803104,3,Vulneraveis
1503044,4,Criticos
2409407,2,Em Desenvolvimento
5214408,1,Desenvolvimento Avancado
2510907,3,Vulneraveis
2512002,3,Vulneraveis
2203230,4,Criticos
2909901,3,Vulneraveis
2932309,3,Vulneraveis
4211405,0,Polos de Desenvolvimento
3103108,2,Em Desenvolvimento
3111200,1,Desenvolvimento Avancado
3145455,3,Vulneraveis
3159803,1,Desenvolvimento Avancado
3162922,2,Em Desenvolvimento
3501400,1,Desenvolvimento Avancado
2403707,3,Vulneraveis
2414803,3,Vulneraveis
3305158,2,Em Desenvolvimento
2206696,4,Criticos
4111209,0,Polos de Desenvolvimento
